İzmir;(26. Yarış Günü);12/07/2026
1. Kosu :   17.45;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 1200m; Kum;;;;Rekor Derece :1.11.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CHEROKEE KG K DB;3y d  e;KINOWA;MAJULI;61,5;A.MEH.ALTIN;ÖZGÜR ÇİÇEK;H.DURMUŞ;4;%9.17(4);55;1:15.46;6,55;2 Boy
2;STAR OF NİĞDE DB SKG SK;3y a  e;BLAZE TO WIN;NİĞDELİ KIZ;60;GÖKH.GÖKÇE;ŞEMİSTAN GÖKÇE;S.ŞAHYAZICI;2;%9.71(3);52;1:15.73;6,65;1,5  Boy
3;TAŞDEMİR HAN K DB;3y d  e;TIGER MOTH (IRE);ELEVATED;58;Ö.F.ÖZEN AP;BEKİR CANPOLAT;O.TAŞDEMİR;6;%11.64(2);52;1:15.96;6,15;Burun
4;MUFASA KG K DB SK;3y d  e;TIGER MOTH (IRE);MY LOVELY BOY;59,5;M.M.BİLGİN;OĞUZHAN ÖZŞAHİN;SEY.DEMİR;9;%58.59(1);51;1:15.97;1,65;2 Boy
5;THE LAST GRIFFIN DB SK;3y d  e;BATTLEGROUND (USA);DOĞUŞUN KIZI;52 +1.00;B.BAGUÇ AP;FATMA AYHAN;SA.ÖZBEY;3;%2.8(5);39;1:16.29;15,85;
6;AVENGING KG K DB;3y d  e;KINOWA;CYPRIANA;52,5 +2.00;F.KARAKURT AP;A.FERHAT KÜÇÜKER;E.AYHAN;8;%2.11(7);41;1:16.37;38,90;
7;BY MUTLU KG K DB;3y d  e;AUTHORIZED (IRE);TEMPO RISING;52 +0.50;Ç.TAŞCI AP;DİNÇER MUTLU;SEY.GÖKÇE;1;%1.2(9);36;1:16.51;35,60;
8;BABA ALUŞ DB SK;3y d  e;BATTLEGROUND (USA);GRENADA BLOSSOM;54;S.AKŞIN AP;ÇAĞATAY ÖZGEN;SEY.GÖKÇE;5;%1.64(8);38;1:18.55;19,40;
9;QUICKSTEP QUEEN KG K DB;3y d  d;KLUGER (JPN);MUJAMALA (IRE);52 +1.10;M.GÖL AP;GÖKSUN SÖĞÜTLÜ;S.C.GÖZÜNGÜ;7;%0.2(11);10;1:18.79;103,80;
10;NIGHT RUNNER K DB;3y d  e;MER DE GLACE (JPN);HARD SUN (USA);50 +1.60;E.D.ÖKTEN AP;UĞUR ALTUNBAŞ;A.ÖZMÜŞ;11 - DS;%0.25(10);22;1:18.89;44,90;
11;LIGHT OF MY WORLD KG DB SK;3y a  e;SEVENTH SENSE;CLASSIC ROMANCE (USA);51,5 +0.20;İ.S.SÖĞÜT;MELİS KURTEL EMİN;B.GÜL;10;%2.7(6);35;1:19.31;15,30;
GANYAN(1) :6,55 TL, İKİLİ(1/2) :23,45 TL, SIRALI İKİLİ(1/2) :56,10 TL

2. Kosu :   18.30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1400m; Kum;;;;Rekor Derece :1.32.97
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;İLKEJDER KG K DB;3y k  e;DESPOT;KAÇAKKIZ;57;H.ŞİMŞEK;MUHİTTİN İNCESU;M.KARACA;6;%19.95(3);29;1:40.12;3,45;4,5 Boy
2;CEDİDE KG K;3y k  d;AFRİKAANDER;HAZAL TAY;55 +0.80;A.İNCİ;MEHMET BAYDAN;E.C.BAYDAN;3;%21.88(2);;1:40.99;3,70;1,5  Boy
3;PRENSES BERRİN KG SK;3y k  d;KARAÜZÜM;ATEŞBÜKEN;54 +1.50;K.YILMAZ AP;MEHMET SALİH APAYDIN;S.C.GÖZÜNGÜ;9;%3.49(5);29;1:41.29;25,95;3 Boy
4;ŞAHİN MELTEM;3y k  d;ŞAHİNTER;KIZIMMELTEM;57;B.BAGUÇ AP;SELİM KAYA;SERH.YILDIRIM;4;%42.04(1);34;1:41.79;1,70;8 Boy
5;HIRÇIN DADAŞ KG K GKR;3y d  e;DEHA;POLEN;53;M.GÖL AP;MELAHAT BAGUÇ;R.YILDIZ;10 - DS;%1.58(7);23;1:43.40;59,95;
6;MUKATOVİÇ KG K DB GKR;3y a  e;BİÇER;ANNEMİN KIZI;57;M.KEÇECİ;AKIN UYSAL;M.KARACA;2;%3.48(6);;1:44.47;27,10;
7;KAYANİLİM;3y d  d;GÜMBÜRGÜMBÜR;NİLİM;51;M.B.ÖNCEL AP;SELİM KAYA;SERH.YILDIRIM;7;%1.09(1);20;1:44.64;1,70;
8;ELMAS GÖZLÜM KG SK;3y a  d;OĞUZBOYLU;HÜZÜN;55 +0.80;A.MEH.ALTIN;EMRE YAVUZ;H.DURMUŞ;8;%0.99(8);11;1:45.74;55,20;
9;GOZEYOĞLU KG DB SK;3y a  e;AFRİKAANDER;HELİNCAN;53 +1.00;B.ÇETİN AP;RAMAZAN BAĞ;R.KILIÇ;1;%5.01(4);;1:47.42;12,15;
10;SEYDİHAN KG K DB GKR;3y a  e;TALİPHAN;HİSARNAZ;53;E.TEPE AP;SAHDUN KAYA;A.ATAŞ;5;%0.5(9);;1:51.65;75,40;
[(6)ŞAHİN MELTEM,(9)KAYANİLİM,] eküridir.GANYAN(3) :3,45 TL, İKİLİ(3/7) :5,75 TL, SIRALI İKİLİ(3/7) :10,90 TL, ÜÇLÜ BAHİS(3/7/10) :155,90 TL, PLASE(3) :1,10 TL, PLASE(7) :1,25 TL, PLASE İKİLİ(3/10) :22,00 TL, PLASE İKİLİ(3/7) :5,20 TL, PLASE İKİLİ(7/10) :15,70 TL, 1. ÇİFTE(1/3) :32,75 TL

3. Kosu :   19.00;Handikap 16/DHÖW /H2; 4 ve Yukarı Araplar; kg; 2000m; Kum;;;;Rekor Derece :2.17.95
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KAPTANPAŞALI KG DB;4y a  a;TAYKUT;DOLUDİZGİN;58;Ö.F.ÖZEN AP;MUZAFFER TENEKECİ;S.C.GÖZÜNGÜ;8;%20.7(1)  %21.77(1);66;2:23.78;2,95;4 Boy
2;SERİNTEPE KG DB SK;4y k  a;YAVUZBEY;SU GAZELİ;53 +1.10;R.KETME AP;BÜLENT BEYAZTAŞ;S.ŞAHYAZICI;9;%5.75(8)  %5.64(8);52;2:24.56;11,20;5,5 Boy
3;ŞİFNE EFESİ DB SK;10y k  a;JOKER;ŞİFNELİ;61;A.İNCİ;İRFAN BERBEROĞLU;F.ŞEN;6;%10.66(4)  %9.99(4);63;2:25.71;7,85;3 Boy
4;TÜRKAN HANIM KG DB SK;5y k k;ORÇUN;TEMAŞA;60;Ç.TAŞCI AP;ALİ KÖŞGER;B.ÖZGÜR;10;%7.33(6)  %6.76(6);67;2:26.23;13,85;1,5  Boy
5;GÜÇLÜ KRAL SK;5y k  a;YILMABAŞAR;LEONEDAS;57;F.KARAKURT AP;İ.LEVENT ZÜMREOĞLU;A.AYDOĞAN;4;%8.72(5)  %8.29(5);59;2:26.50;11,55;
6;GÜNEŞKRAL DB;8y k  a;TAMERİNOĞLU;CİLVEGÖZLÜ;60,5;A.MEH.ALTIN;OKTAY SEKİN;S.C.GÖZÜNGÜ;1;%2.71(10)  %2.72(10);62;2:26.55;37,50;
7;AFŞINTAY KG;5y k  a;KURTÇABEY;BAHTIEVER;59,5;S.AKŞIN AP;KAYA KAYA;At Sahibi;7;%18.22(2)  %18.08(2);66;2:28.03;4,30;
8;KING GÖKÇE KG DB SK;4y a  a;TAYKUT;HOŞNİGAR;54,5 +0.90;GÖKH.GÖKÇE;TUNCER GÖKÇE;SEY.GÖKÇE;5;%14.31(3)  %14.72(3);55;2:28.35;4,10;
9;ŞİRO ÇAYI KG K DB;4y k  a;LASMAR;GONCA NAZ;55 +0.40;M.KEÇECİ;ERSİN BİLİCİ;T.TEMİZER;3;%6.34(7)  %6.75(7);56;2:28.64;15,05;
10;GÜRSELHAN KG DB SK;6y k  g;TAMERİNOĞLU;MERCANHANIM;57,5;H.ŞİMŞEK;DEMET ÇİFTÇİ;A.ATAŞ;2;%5.26(9)  %5.29(9);56;2:30.65;17,75;
GANYAN(2) :2,95 TL, İKİLİ(2/10) :27,65 TL, SIRALI İKİLİ(2/10) :53,40 TL, 2. ÇİFTE(3/2) :16,65 TL

4. Kosu :   19.30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1400m; Kum;;;;Rekor Derece :1.32.97
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TURGUL HAN KG K DB;3y k  e;EMBİR HAN;LAŞİN;54;Ö.F.ÖZEN AP;ZAFER TURĞUL;Z.TURĞUL;10 - DS;%44.11(1)  %43.77(1);;1:39.64;1,70;3 Boy
2;ZAZA ENES KG SK;3y a  e;GELİBOLU;ERVA SULTAN;53 +1.00;M.TEKPETEK AP;HÜSEYİN BAŞIBÜYÜK;S.ŞAHYAZICI;8;%15.26(2)  %14.2(2);29;1:40.16;6,75;4 Boy
3;ALTIN ESMER SK;3y a  d;ALTINCI HİS;ESMERGÜL;55 +0.80;A.MEH.ALTIN;MEHMET BİRDEN;S.C.GÖZÜNGÜ;6;%8.41(5)  %8.23(5);32;1:40.84;10,20;2,5 Boy
4;GÖNÜL SARAYI DB SKG SK;3y d  e;SONALP;CANIMBAKTAN;53;M.B.ÖNCEL AP;CEMİLE AYDIN;NEJ.TURAN;7;%0.92(9)  %1.07(9);29;1:41.28;27,30;2 Boy
5;KANDIRALI KG DB;3y k  e;ŞAHİNTER;GÜLÜZARKIZ;53;B.BAGUÇ AP;SELİM KAYA;SERH.YILDIRIM;5;%3(8)  %3.6(8);10;1:41.68;19,35;
6;AYANA KG DB SK;3y d  d;ÖZGÜNHAN;ÖZGÜR NAZ;54 +1.50;K.YILMAZ AP;ABDULLAH KAYA;C.T.KÖSE;4;%4.61(6)  %5.06(6);30;1:41.93;17,80;
7;LAYLA KG K DB;3y k  d;BAYHAN;GÖKLERİN GÜLÜ;55 +0.60;A.İNCİ;SELMA GÜLERCE;S.Z.A.MİNASOĞLU;3;%10.3(3)  %9.92(4);;1:42.02;4,85;
8;ADI YAŞASIN KG K;3y a  d;GÜMBÜRGÜMBÜR;AÇIK ARA;55 +2.00;MER.ÇELİK;DENİZ AYNISOY;Y.K.GÜRSOY;1;%3.28(7)  %3.65(7);;1:44.54;20,90;
9;SOLUKMAVİ DB SKG SK;3y k  d;ÖZGÜNHAN;MACAR KIZI;51 +1.80;M.GÖL AP;AVNİ KAYA;C.T.KÖSE;2;%0.42(10)  %0.45(10);;1:45.06;58,45;
10;BAŞ YARGIÇ DB;3y a  e;GÜMBÜRGÜMBÜR;ŞIPSEVDİ;57;H.ŞİMŞEK;YAVUZ KANDIRAN;S.ÇELİKMAN;9;%9.68(4)  %10.05(3);;1:45.62;10,50;
GANYAN(4) :1,70 TL, 1. 3'LÜ GANYAN(3/2/4) :54,70 TL, İKİLİ(4/5) :4,45 TL, SIRALI İKİLİ(4/5) :7,00 TL, ÜÇLÜ BAHİS(4/5/7) :52,60 TL, PLASE(4) :1,40 TL, PLASE(5) :1,60 TL, PLASE İKİLİ(4/5) :7,40 TL, PLASE İKİLİ(4/7) :8,10 TL, PLASE İKİLİ(5/7) :15,80 TL, 3. ÇİFTE(2/4) :5,35 TL

5. Kosu :   20.00;ŞARTLI 5/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1200m; Kum;;;;Rekor Derece :1.19.36
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BEŞİR ÇAVUŞ KG DB SK;4y k  a;GÜMBÜRGÜMBÜR;CAŞPERİ;54;R.KETME AP;BEŞİR KAYA;A.ATAŞ;4;%14.7(3)  %14.9(3);75;1:22.37;5,35;1,5  Boy
2;FERMAN YAZAR KG K DB;4y d  a;TÜMÖZ BEY;NAZLI ŞİMŞEK;57;K.YILMAZ AP;FIRAT KÖKSAL;V.TURAN;7 - DS;%31.01(1)  %28.35(1);78;1:22.61;2,85;3,5 Boy
3;KIRKLAR DAĞI KG DB SK;4y a  a;TAYKUT;MİMOZA ÇİÇEĞİ;58;MER.ÇELİK;EROL ŞİRİN;Ş.GÜMÜŞ;3;%28.93(2)  %27.83(2);79;1:23.16;2,50;2,5 Boy
4;AYTEKİNBEY KG SK;4y k  a;KAYAYÜREKLİ;SONYAĞMUR;50 +2.00;S.AKŞIN AP;AHMET KAYA;A.ATAŞ;5;%9.16(4)  %10.27(4);47;1:23.57;7,45;Yarım Boy
5;FEHİMOĞLU KG K DB;4y k  a;DEMİRTURBO;ZÜLAL;56;H.ŞİMŞEK;MEHMET HASİP TORAMAN;S.C.GÖZÜNGÜ;8 - DS;%2.55(7)  %2.78(7);49;1:23.65;17,00;
6;SILPAHAR KG K DB;4y a  a;AYABAKAN;ÇELENK;58;A.İNCİ;SELMA GÜLERCE;S.Z.A.MİNASOĞLU;2;%8.84(5)  %10.2(5);58;1:23.72;9,15;
7;UÇANEMİRHAN KG SK;4y k  a;UÇANOĞLU;LOKUM PARÇASI;56;M.TEKPETEK AP;HÜSEYİN BAŞIBÜYÜK;S.ŞAHYAZICI;1;%3.51(6)  %4.1(6);66;1:24.02;17,95;
8;GÖKDİL KG K DB;4y a k;DİLİRAN;KERİMKIZI;52;İ.S.SÖĞÜT;GAMZE AKIN;Ü.BOZKURT;6;%1.3(8)  %1.56(8);45;1:28.09;21,50;
GANYAN(3) :5,35 TL, İKİLİ(1/3) :11,90 TL, SIRALI İKİLİ(3/1) :31,30 TL, ÜÇLÜ BAHİS(3/1/4) :143,00 TL, PLASE(1) :1,50 TL, PLASE(3) :1,80 TL, 4. ÇİFTE(4/3) :16,20 TL

6. Kosu :  KOŞUCU BEKİR EFENDİ KOŞUSU 20.30;KV-6/DHÖ; 4 ve Yukarı Araplar; 57.50kg; 60.00 kg; 2100m; Kum;;;;Rekor Derece :2.26.21
İkramiye;;;;;Yetiştirici Primi;;;;
1.)695.000 TL;2.)278.000 TL;3.)139.000 TL;4.)69.500 TL;5.)34.750 TL;1.)166.800 TL;2.)66.720 TL;3.)33.360 TL;4.)16.680 TL;5.)8.340 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;VARLIK EFESİ KG DB SK;5y k  a;YILMABAŞAR;HANEDAN;62;Ö.F.ÖZEN AP;MUHSİN KAĞDARIÇ;Y.ARSLANCA;4;%26.84(1)  %24.51(1);90;2:30.98;2,95;Yarım Boy
2;BER KEMAL KG GKR;5y d  a;SAADIN GÜCÜ;GÜLZEYCAN;60;A.MEH.ALTIN;MEHMET BİRDEN;S.C.GÖZÜNGÜ;1;%15.13(3)  %15.09(3);71;2:31.08;5,65;1 Boy
3;AŞKARTAY KG DB;9y k  a;HIZLITAY;ZAMANGÜLÜ;62;A.İNCİ;SAVAŞ AYDOĞDİ;SERD.AYDOĞDİ;9;%13.31(4)  %13.14(4);98;2:31.27;6,10;2 Boy
4;ASLAN KILICI KG DB SK;5y a  a;TURBO;ZATIŞAHANE;60;İ.S.SÖĞÜT;MAHSUM EROL;S.C.GÖZÜNGÜ;6;%2.13(8)  %2.53(8);83;2:31.60;30,45;Burun
5;JÖN ROME SK;4y k  a;BAŞ HÜKÜMDAR;BERZAH SULTAN;57,5;MER.ÇELİK;FUNDA PAMUK;FAH.CEYLAN;5;%10.54(5)  %11.92(5);75;2:31.61;6,75;
6;KIVILCIM ATEŞİ KG DB;4y a k;DEMİRTURBO;KIVILCIM;58,5;S.AKŞIN AP;ALİ KÖŞGER;B.ÖZGÜR;7;%0.99(10)  %1.05(10);74;2:32.04;37,35;
7;ILDIRLI KG DB;10y a  a;TURBO;KRALİÇEKARINCA;56 +0.30;H.ŞİMŞEK;HATİCE KÖK;A.ATAŞ;2;%1.21(7)  %1.49(7);80;2:32.53;7,35;
8;BERATIM KG SK;8y a  a;TÜMÖZ BEY;SEÇKİN ANA;56 +2.00;F.AVCI;HATİCE KÖK;A.ATAŞ;11 - DS;%3.56(7)  %3.69(7);91;2:33.56;7,35;
9;UFKUN ÖTESİ DB;5y a  a;UFUKBİR;NURTEN;56;K.YILMAZ AP;KAYA KAYA;At Sahibi;3;%1.23(9)  %1.41(9);80;2:34.10;41,45;
10;ÇAĞDAŞ ALAÇAT KG DB;7y k  a;JOKER;RUHŞAT;57 +0.20;M.M.BİLGİN;HALUK OĞUZ;O.AKTAŞ;10;%17.29(2)  %16.87(2);93;2:34.25;5,15;
11;UMUT TAY KG DB;6y d  a;TÜMÖZ BEY;ELA;63;R.KETME AP;BEKİR CANPOLAT;O.TAŞDEMİR;8;%7.78(6)  %8.31(6);95;2:39.51;10,55;
[(10)ILDIRLI,(9)BERATIM,] eküridir.GANYAN(3) :2,95 TL, 1. 6'LI GANYAN(1/3/2/4/3/3) :9.599,43 TL, İKİLİ(3/5) :7,05 TL, SIRALI İKİLİ(3/5) :12,20 TL, ÜÇLÜ BAHİS(3/5/2) :151,20 TL, PLASE(3) :1,60 TL, PLASE(5) :1,65 TL, PLASE İKİLİ(2/3) :10,50 TL, PLASE İKİLİ(2/5) :13,50 TL, PLASE İKİLİ(3/5) :5,00 TL, 5. ÇİFTE(3/3) :22,85 TL

7. Kosu :   21.00;ŞARTLI 5; 3 ve Yukarı İngilizler; 54.00kg; 60.00 kg; 60.50 kg; 2100m; Kum;;;;Rekor Derece :2.12.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LITTLE JOE KG DB;4y d  a;TOCCET (USA);LUCKY NUMBER;58;M.M.BİLGİN;SELİM KAYA;SERH.YILDIRIM;7 - DS;%18.41(2);67;2:16.86;4,35;3 Boy
2;MUĞLALI ADNAN DB SKG SK;5y d  g;DUTYFREE;ULU MANİTU;55,5;Ö.F.ÖZEN AP;BUSE ŞAMLI;FAH.CEYLAN;1;%7.58(3);89;2:17.30;7,20;1 Boy
3;CAN ALUŞ KG K;5y d  a;SMART ROBIN (JPN);LILY BOS;60,5;M.KAYİŞ AP;ÇAĞATAY ÖZGEN;SEY.GÖKÇE;5 - DS;%63.29(1);95;2:17.42;1,40;6 Boy
4;ERBAALI SADİ KG K DB ÖG;4y a  a;GRAYSTORM;TROJEN GIRL;60;K.YILMAZ AP;SADİ KIR;C.YILDIRIM;2;%3.98(5);88;2:18.50;17,05;Boyun
5;DISTANCE RUNNER DB SKG SK;4y d  a;MIDNIGHT STORM* (USA);DIETITIAN MICHELLE (USA);55;F.KARAKURT AP;DENİZ AY;S.C.GÖZÜNGÜ;4;%4.75(4);86;2:18.54;8,60;
6;TIMELESS KG K DB GKR;5y a k;SUPER SAVER (USA);KATUŞA;50,5 +2.00;S.AKŞIN AP;LEVENT DEMİR;FAH.CEYLAN;6 - DS;%0.61(7);48;2:22.23;20,85;
7;BERİD KG SK;5y a  a;NATIVE KHAN (FR);AYSULTAN;55 +1.70;A.CEYLAN AP;ZAFER GEZİCİ;S.ŞAHYAZICI;3;%1.38(6);70;2:38.91;24,90;
GANYAN(5) :4,35 TL, İKİLİ(3/5) :12,95 TL, SIRALI İKİLİ(5/3) :20,85 TL, ÜÇLÜ BAHİS(5/3/1) :77,80 TL, 6. ÇİFTE(3/5) :17,35 TL

8. Kosu :   21.30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1400m; Kum;;;;Rekor Derece :1.32.97
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ULU CİHAN KG K DB;3y k  d;HIZLITAY;MAYADAĞ;57;MER.ÇELİK;ÜMİT UZUNOĞLU;E.ERGÜNAY;5;%17.72(3);30;1:39.32;4,45;1,5  Boy
2;TAVİLOG KG K;3y k  e;ARHANBEY;KIRMIZI ELMAS;53;R.KETME AP;H.TARIK DİKENCİK;M.ÖZGÜL;11;%35.73(1);;1:39.54;2,35;6,5 Boy
3;ERDAĞI KG SK;3y k  e;OYMAKBEYİ;COMOGÖLÜ;57 +1.10;F.AVCI;NEJDET SELÇUKOĞLU;M.YAYAN;7;%6.28(4);;1:40.64;5,80;5 Boy
4;KRALÇINAR KG DB SK;3y a  e;AFRİKAANDER;EVİNABLA;57;M.M.BİLGİN;SALİH DURMAZ;S.C.GÖZÜNGÜ;9;%24.4(2);;1:41.52;3,05;Boyun
5;LOKUM HÜMA K;3y k  d;DEMİRDÖVEN;LOKUM KIZ;51 +1.40;A.METİN AP;İBRAHİM ATAK;A.ATAŞ;8;%2.3(6);16;1:41.58;18,35;
6;KUZEYİN POYRAZI KG;3y d  e;OYMAKBEYİ;BİLGİLİ;54;Ö.F.ÖZEN AP;NEJDET SELÇUKOĞLU;M.YAYAN;3;%6.65(4);;1:41.81;5,80;
7;ERENDİZ KG K;3y a  d;GELİBOLU;UÇAN ZAFER;51;R.B.DÜNDAR AP;MURAT AYDIN;M.YALÇIN;1;%0.37(10);;1:41.97;92,45;
8;SELMİNKIZ;3y k  d;TAYKUT;GÜLAYNUR;55;İ.S.SÖĞÜT;HAÇIM TURAN;NEJ.TURAN;6;%0.69(7);;1:45.98;35,25;
9;DEMİRİN KILICI SKG SK;3y a  d;DİLİRAN;FATOŞUM;52 +2.00;M.TEKPETEK AP;LEVENT DEMİR;FAH.CEYLAN;10;%0.65(8);;1:48.55;59,25;
10;EFSANEVİTAY KG K DB;3y k  d;KAFKASLIEFSANESİ;HANIMCIM;55;M.KEÇECİ;AZİZE KAYA;M.Y.YILDIRIM;4;%4.7(5);17;2:10.87;15,90;
11;MR ALAÇAT KG K;3y a  e;MERTADAM;OZANGÜL;57 +1.30;Y.ASLAN AP;ALİ ATAŞ;A.ATAŞ;2;%0.53(9);9;Derecesiz;72,95;
[(1)ERDAĞI,(3)KUZEYİN POYRAZI,] eküridir.GANYAN(6) :4,45 TL, 7'Lİ PLASE(3,7/2,10/4,5/1,3/3,5/3,5/5,6) :393,30 TL, 2. 6'LI GANYAN(2/4/3/3/5/6) :5.415,12 TL, 5'Lİ GANYAN(4/3/3/5/6) :1.821,90 TL, 4'LÜ GANYAN(3/3/5/6) :783,21 TL, 2. 3'LÜ GANYAN(3/5/6) :132,10 TL, İKİLİ(5/6) :4,70 TL, SIRALI İKİLİ(6/5) :13,05 TL, ÜÇLÜ BAHİS(6/5/1) :177,40 TL, PLASE(5) :3,30 TL, PLASE(6) :2,50 TL, PLASE İKİLİ(1/5) :15,10 TL, PLASE İKİLİ(1/6) :14,50 TL, PLASE İKİLİ(5/6) :4,50 TL, 7. ÇİFTE(5/6) :18,70 TL, 7'Lİ GANYAN(3/2/4/3/3/5/6) :54.954,90 TL

